store_id,party,source_store_id,source_identifier,store_name,operator_id,street_address,town,county,postcode,latitude,longitude,source,location_type,public,street_address2,street_address3,temporarily_closed,permanently_closed
CG-104920-0000,Co-operative Group,104920-0000,4920.0,Esh Winning - Newhouse Road,The Co-operative Group,New House Road,Durham,County Durham,DH7 9JX,54.770065,-1.704796,Co-op location-services API,Food,True,Esh Winning,,False,False
CG-108873-0000,Co-operative Group,108873-0000,8873.0,Warwick Bridge - King George Gdns,The Co-operative Group,King George Gardens,Carlisle,Cumbria,CA4 8SA,54.9038324,-2.8178431,Co-op location-services API,Food,True,,,False,False
CG-105980-0000,Co-operative Group,105980-0000,5980.0,Newtownabbey - Beverley Road,The Co-operative Group,10-12 Beverley Road,Newtownabbey,Antrim And Newtownabbey,BT36 6QD,54.6886923,-5.948705299999999,Co-op location-services API,Food,True,,,False,False
CG-108707-0000,Co-operative Group,108707-0000,8707.0,Dalbeattie - High Street,The Co-operative Group,55 High Street,Dalbeattie,Dumfries And Galloway,DG5 4HA,54.9321008,-3.8207588,Co-op location-services API,Food,True,,,False,False
CG-108249-0000,Co-operative Group,108249-0000,8249.0,Ushaw Moor - Broom Lane,The Co-operative Group,Broom Lane,Durham,County Durham,DH7 7LQ,54.7775226,-1.6445108,Co-op location-services API,Food,True,Ushaw Moor,,False,False
CG-104368-0000,Co-operative Group,104368-0000,4368.0,Wingate - Durham Road,The Co-operative Group,Durham Road,Wingate,County Durham,TS28 5HS,54.7375437,-1.3812352,Co-op location-services API,Food,True,,,False,False
CG-107984-0000,Co-operative Group,107984-0000,7984.0,Wheatley Hill - Quylstile Road,The Co-operative Group,Quillstile Road,Durham,County Durham,DH6 3RF,54.7451501,-1.4188992,Co-op location-services API,Food,True,Wheatley Hill,,False,False
CG-108705-0000,Co-operative Group,108705-0000,8705.0,Castle Douglas - Cotton Street,The Co-operative Group,Cotton St,Castle Douglas,Dumfries And Galloway,DG7 1AN,54.9409065,-3.9322219,Co-op location-services API,Food,True,,,False,False
CG-108250-0000,Co-operative Group,108250-0000,8250.0,Langley Park - Quebec Street,The Co-operative Group,36-38 Quebec Street,Durham,County Durham,DH7 9UU,54.798994,-1.6746038,Co-op location-services API,Food,True,Langley Park,,False,False
CG-106762-0000,Co-operative Group,106762-0000,6762.0,Sherburn Village - Front Street,The Co-operative Group,Front Street,Durham,County Durham,DH6 1HD,54.774677,-1.505616,Co-op location-services API,Food,True,Sherburn Village,,False,False
CG-105275-0000,Co-operative Group,105275-0000,5275.0,Framwellgate Moor - Dryburn View,The Co-operative Group,Dryburn View,Durham,County Durham,DH1 5AP,54.7928976,-1.590898,Co-op location-services API,Food,True,Framwellgate Moor,,False,False
CG-106773-0000,Co-operative Group,106773-0000,6773.0,Shotton Colliery - Old School Row,The Co-operative Group,Cooperative Terrace,Durham,County Durham,DH6 2LW,54.761545,-1.387854,Co-op location-services API,Food,True,Shotton Colliery,,False,False
CG-106576-0000,Co-operative Group,106576-0000,6576.0,Newton Hall - Carr House Drive,The Co-operative Group,Carr House Drive,Durham,County Durham,DH1 5LT,54.7993134,-1.5745311,Co-op location-services API,Food,True,Newton Hall,,False,False
CG-104656-0000,Co-operative Group,104656-0000,4656.0,Blackhall - Middle Street,The Co-operative Group,Middle Street,Hartlepool,County Durham,TS27 4EA,54.747228,-1.288895,Co-op location-services API,Food,True,Blackhall Colliery,,False,False
CG-104906-0000,Co-operative Group,104906-0000,4906.0,Brampton - Main Street,The Co-operative Group,1-7 Main Street,Brampton,Cumbria,CA8 1RS,54.942963,-2.733037,Co-op location-services API,Food,True,,,False,False
CG-107506-0000,Co-operative Group,107506-0000,7506.0,Leadgate - Front Street,The Co-operative Group,33-34 Front Street,Durham,County Durham,DH8 7SB,54.8595159,-1.806440399999999,Co-op location-services API,Food,True,Leadgate,,False,False
CG-106579-0000,Co-operative Group,106579-0000,6579.0,Newton Stewart - Victoria Street,The Co-operative Group,25 Victoria Street,Newton Stewart,Dumfries And Galloway,DG8 6NL,54.9582437,-4.4824435,Co-op location-services API,Food,True,,,False,False
CG-104944-0000,Co-operative Group,104944-0000,4944.0,Fivemiletown - Main Street,The Co-operative Group,Main Street,Fivemiletown,Mid Ulster,BT75 0RX,54.3766258,-7.319566800000001,Co-op location-services API,Food,True,,,False,False
CG-104898-0000,Co-operative Group,104898-0000,4898.0,Easington Colliery - Seaside Lane,The Co-operative Group,Seaside Lane,Peterlee,County Durham,SR8 3PF,54.7881404,-1.3295039,Co-op location-services API,Food,True,Easington Colliery,,False,False
CG-104207-0000,Co-operative Group,104207-0000,4207.0,Gretna - Annan Road,The Co-operative Group,Annan Road,Gretna,Dumfries And Galloway,DG16 5DH,54.9955195,-3.0686964,Co-op location-services API,Food,True,,,False,False
CG-106960-0000,Co-operative Group,106960-0000,6960.0,Ballynure - Main Street,The Co-operative Group,27 Main Street,Ballyclare,Antrim And Newtownabbey,BT39 9TU,54.7717718,-5.952448,Co-op location-services API,Lunar,True,Ballynure,,False,False
CG-103667-0000,Co-operative Group,103667-0000,3667.0,Great Lumley - Front Street,The Co-operative Group,Front Street,Chester Le Street,County Durham,DH3 4JB,54.83647371920389,-1.5473772851859002,Co-op location-services API,Food,True,Great Lumley,,False,False
CG-106087-0000,Co-operative Group,106087-0000,6087.0,Murton - Church Road,The Co-operative Group,Church Street,Seaham,County Durham,SR7 9NX,54.815043756408265,-1.3863119385663387,Co-op location-services API,Lunar,True,Murton,,False,False
CG-105715-0000,Co-operative Group,105715-0000,5715.0,Haltwhistle - Main Street,The Co-operative Group,Main Street,Haltwhistle,Northumberland,NE49 9AH,54.9696887,-2.46141,Co-op location-services API,Food,True,,,False,False
CG-106630-0000,Co-operative Group,106630-0000,6630.0,Pelton - Front Street,The Co-operative Group,4 Front Street,Chester-le-Street,County Durham,DH2 1DE,54.872943,-1.609205,Co-op location-services API,Food,True,Pelton,,False,False
CG-105736-0000,Co-operative Group,105736-0000,5736.0,Haydon Bridge - Ratcliffe Road,The Co-operative Group,4 Ratcliffe Road,Hexham,Northumberland,NE47 6ET,54.9732118,-2.2475187,Co-op location-services API,Food,True,Haydon Bridge,,False,False
CG-104114-0000,Co-operative Group,104114-0000,4114.0,Burnopfield - Leazes Villas,The Co-operative Group,20 The Leazes,Newcastle Upon Tyne,County Durham,NE16 6HR,54.9063339,-1.7398229,Co-op location-services API,Food,True,Burnopfield,,False,False
CG-107674-0000,Co-operative Group,107674-0000,7674.0,Shiney Row - Grangewood Court,The Co-operative Group,1-3 Grangewood Court,Houghton Le Spring,Sunderland,DH4 4RS,54.86720109999999,-1.4977195,Co-op location-services API,Food,True,Shiney Row,,False,False
CG-104785-0000,Co-operative Group,104785-0000,4785.0,Chopwell - Derwent Road,The Co-operative Group,Derwent Street,Newcastle Upon Tyne,Gateshead,NE17 7HS,54.9197474,-1.8151505,Co-op location-services API,Food,True,Chopwell,,False,False
CG-103648-0000,Co-operative Group,103648-0000,3648.0,Penshaw - Coxgreen Road,The Co-operative Group,Railway Terrace,Houghton le Spring,Sunderland,DH4 7JG,54.87555,-1.50119,Co-op location-services API,Food,True,Penshaw,,False,False
CG-105090-0000,Co-operative Group,105090-0000,5090.0,Hexham - West Street,The Co-operative Group,West Street,Hexham,Northumberland,NE46 3BH,54.9711689,-2.1123433,Co-op location-services API,Food,True,,,False,False
CG-108251-0000,Co-operative Group,108251-0000,8251.0,Sunniside - Dewhurst Terrace,The Co-operative Group,Dewhurst Terrace,Newcastle Upon Tyne,Gateshead,NE16 5LP,54.9224937,-1.6754408,Co-op location-services API,Food,True,Sunniside,,False,False
CG-107333-0000,Co-operative Group,107333-0000,7333.0,Corbridge - Hill Street,The Co-operative Group,3-5 Hill Street,Corbridge,Northumberland,NE45 5AA,54.97459850000001,-2.0186851,Co-op location-services API,Food,True,,,False,False
CG-106683-0000,Co-operative Group,106683-0000,6683.0,Prudhoe - Oakfield Terrace,The Co-operative Group,Oakfield Terrace,Prudhoe,Northumberland,NE42 5HF,54.9610665,-1.8505387,Co-op location-services API,Food,True,,,False,False
CG-109124-0000,Co-operative Group,109124-0000,9124.0,Whickham - Oakfield Road,The Co-operative Group,Oakfield Road,Whickham,Gateshead,NE16 5BY,54.9382343,-1.6927101,Co-op location-services API,Food,True,,,False,False
CG-105399-0000,Co-operative Group,105399-0000,5399.0,Sunderland - Broadway,The Co-operative Group,Springwell Road,Sunderland,Sunderland,SR4 8NW,54.8942791,-1.4299661,Co-op location-services API,Food,True,,,False,False
CG-107761-0000,Co-operative Group,107761-0000,7761.0,Washington - Speculation Place,The Co-operative Group,1 Victoria Place,Washington,Sunderland,NE37 2SU,54.912679,-1.521795,Co-op location-services API,Food,True,,,False,False
CG-107780-0000,Co-operative Group,107780-0000,7780.0,Winlaton - The Garth,The Co-operative Group,Front Street,Blaydon-on-Tyne,Gateshead,NE21 6DD,54.9547386,-1.7268236,Co-op location-services API,Food,True,Winlaton,,False,False
CG-108854-0000,Co-operative Group,108854-0000,8854.0,Beacon Lough - Gateshead,The Co-operative Group,Beacon Lough Road,Gateshead,Gateshead,NE9 6TA,54.9326586,-1.5874795,Co-op location-services API,Food,True,,,False,False
CG-109116-0000,Co-operative Group,109116-0000,9116.0,Low Fell - Durham Road,The Co-operative Group,459-463 Durham Road,Gateshead,Gateshead,NE9 5EX,54.93653450000001,-1.5994197,Co-op location-services API,Food,True,Low Fell,,False,False
CG-106254-0000,Co-operative Group,106254-0000,6254.0,Crawcrook - 12 Main Street,The Co-operative Group,12 Main Street,Ryton,Gateshead,NE40 4ND,54.967130833333,-1.787266944444,Co-op location-services API,Food,True,Crawcrook,,False,False
CG-105336-0000,Co-operative Group,105336-0000,5336.0,Wylam - Main Road,The Co-operative Group,Main Road,Wylam,Northumberland,NE41 8DN,54.9758129,-1.8183072,Co-op location-services API,Food,True,,,False,False
CG-109125-0000,Co-operative Group,109125-0000,9125.0,Ryton - Parsons Drive,The Co-operative Group,Parsons Drive,Ryton,Gateshead,NE40 3RA,54.972478,-1.759818,Co-op location-services API,Food,True,,,False,False
CG-105795-0000,Co-operative Group,105795-0000,5795.0,Hylton Castle - Chiswick Square,The Co-operative Group,31 Chiswick Square,Sunderland,Sunderland,SR5 3PZ,54.922854,-1.45176,Co-op location-services API,Food,True,Hylton Castle,,False,False
CG-104938-0000,Co-operative Group,104938-0000,4938.0,Fewster Square - Leam Lane,The Co-operative Group,Leam Lane Estate,Gateshead,Gateshead,NE10 8XQ,54.9411628,-1.5456065,Co-op location-services API,Food,True,Fewster Square,,False,False
CG-104765-0000,Co-operative Group,104765-0000,4765.0,Cedar Road - Fenham,The Co-operative Group,4 Cedar Road,Newcastle Upon Tyne,Newcastle Upon Tyne,NE4 9XU,54.98153909999999,-1.6658589,Co-op location-services API,Food,True,Fenham,,False,False
CG-155699-0000,Co-operative Group,155699-0000,5699.0,Newcastle Uni - Kings Walk,The Co-operative Group,Kings Walk,Newcastle Upon Tyne,Newcastle Upon Tyne,NE1 8QB,54.979212,-1.616058,Co-op location-services API,University,True,,,False,False
CG-156187-0000,Co-operative Group,156187-0000,6187.0,Newcastle RVI Hospital,The Co-operative Group,Queen Victoria Road,Newcastle upon Tyne,Newcastle Upon Tyne,NE1 4LP,54.98031263923022,-1.6190798112584173,Co-op location-services API,Food,True,,,False,False
CG-106127-0000,Co-operative Group,106127-0000,6127.0,Callerton - Carnation Way,The Co-operative Group,Unit 3 Carnation Way,Newcastle Upon Tyne,Newcastle Upon Tyne,NE5 1DH,55.006686,-1.713198,Co-op location-services API,Food,True,Callerton,,False,False
CG-106077-0000,Co-operative Group,106077-0000,6077.0,Whitburn - Elders Walk,The Co-operative Group,Elders Walk,Sunderland,Tyne & Wear,SR6 7EL,54.95072816452048,-1.3647618111560689,Co-op location-services API,Food,True,Whitburn,,False,False
CG-106578-0000,Co-operative Group,106578-0000,6578.0,Jesmond - Newton Road,The Co-operative Group,112 Newton Road,Newcastle Upon Tyne,Newcastle Upon Tyne,NE7 7HN,54.9971681,-1.5884618,Co-op location-services API,Food,True,High Heaton,,False,False
CG-108730-0000,Co-operative Group,108730-0000,8730.0,Langholm - Glenesk Road,The Co-operative Group,Glenesk Road,Langholm,Dumfries And Galloway,DG13 0ES,55.1467006,-2.9951537,Co-op location-services API,Food,True,,,False,False
CG-105280-0000,Co-operative Group,105280-0000,5280.0,South Shields - Mortimer Road,The Co-operative Group,Mortimer Road,South Shields,South Tyneside,NE34 0RU,54.9806983,-1.4230739,Co-op location-services API,Food,True,,,False,False
CG-108245-0000,Co-operative Group,108245-0000,8245.0,Ponteland - Broadway,The Co-operative Group,15 Broadway,Newcastle Upon Tyne,Northumberland,NE20 9PW,55.0364878,-1.7647841,Co-op location-services API,Food,True,Ponteland,,False,False
CG-106125-0000,Co-operative Group,106125-0000,6125.0,East Benton - Moor Drive,The Co-operative Group,Moor Drive,Newcastle upon Tyne,North Tyneside,NE28 9EW,55.011066666667,-1.548143888889,Co-op location-services API,Food,True,East Benton,,False,False
CG-105646-0000,Co-operative Group,105646-0000,5646.0,North Shields - Queen Alexandra Rd,The Co-operative Group,Queen Alexandra Road,North Shields,North Tyneside,NE29 9AL,55.01445,-1.457178,Co-op location-services API,Food,True,,,False,False
CG-106702-0000,Co-operative Group,106702-0000,6702.0,Reno House - Great North Road,The Co-operative Group,Great North Road,Newcastle Upon Tyne,North Tyneside,NE13 6LN,55.048261,-1.6245238,Co-op location-services API,Food,True,Wideopen,,False,False
CG-107753-0000,Co-operative Group,107753-0000,7753.0,Tynemouth - Front Street,The Co-operative Group,71-73 Front Street,North Shields,North Tyneside,NE30 4BP,55.0173811,-1.42468,Co-op location-services API,Food,True,Tynemouth,,False,False
CG-106962-0000,Co-operative Group,106962-0000,6962.0,Bellingham - Parkside Place,The Co-operative Group,2-3 Parkside Place,Hexham,Northumberland,NE48 2AY,55.1441893,-2.2540936,Co-op location-services API,Food,True,Bellingham  Northumberland,,False,False
CG-104341-0000,Co-operative Group,104341-0000,4341.0,Whitley Bay - Earsdon Road,The Co-operative Group,Earsdon Road,Whitley Bay,North Tyneside,NE25 9SX,55.0380738,-1.4728327,Co-op location-services API,Food,True,,,False,False
CG-104847-0000,Co-operative Group,104847-0000,4847.0,Cullercoats - John Street,The Co-operative Group,51 John Street,North Shields,North Tyneside,NE30 4PJ,55.037308,-1.4354385,Co-op location-services API,Food,True,Cullercoats,,False,False
CG-105350-0000,Co-operative Group,105350-0000,5350.0,Whitley Bay - Marine Avenue,The Co-operative Group,Marine Avenue,Whitley Bay,North Tyneside,NE26 1LY,55.047688,-1.4495067,Co-op location-services API,Food,True,,,False,False
CG-108746-0000,Co-operative Group,108746-0000,8746.0,Thornhill - Drumlanrig Street,The Co-operative Group,Drumlanrig St,Thornhill,Dumfries And Galloway,DG3 5LS,55.2411965,-3.7659802,Co-op location-services API,Food,True,,,False,False
CG-104165-0000,Co-operative Group,104165-0000,4165.0,Seaton Sluice - Beresford Road,The Co-operative Group,Beresford Road,Whitley Bay,Northumberland,NE26 4DP,55.080539,-1.472323,Co-op location-services API,Food,True,Seaton Sluice,,False,False
CG-106556-0000,Co-operative Group,106556-0000,6556.0,New Delaval - Newcastle Road,The Co-operative Group,2-6 Newcastle Road,Blyth,Northumberland,NE24 4AS,55.1114786,-1.5312369,Co-op location-services API,Food,True,Newsham  New Delaval,,False,False
CG-105611-0000,Co-operative Group,105611-0000,5611.0,Blyth - Links Road,The Co-operative Group,Links Road,Blyth,Northumberland,NE24 3PL,55.10983306399022,-1.50125503,Co-op location-services API,Food,True,,,False,False
CG-105072-0000,Co-operative Group,105072-0000,5072.0,Bedlington - Netherton Lane,The Co-operative Group,Netherton Lane,Bedlington,Northumberland,NE22 6DZ,55.1327801,-1.6076718,Co-op location-services API,Food,True,,,False,False
CG-105460-0000,Co-operative Group,105460-0000,5460.0,Morpeth - Loansdean,The Co-operative Group,A197,Morpeth,Northumberland,NE61 2DR,55.15223,-1.68915,Co-op location-services API,Food,True,Loansdean,,False,False
CG-104624-0000,Co-operative Group,104624-0000,4624.0,Bedlington - Station Road,The Co-operative Group,10 Station Road,Bedlington,Northumberland,NE22 5HB,55.1393511,-1.5699613,Co-op location-services API,Food,True,Bedlington Station,,False,False
CG-107317-0000,Co-operative Group,107317-0000,7317.0,Choppington - The Square,The Co-operative Group,38 The Square,Choppington,Northumberland,NE62 5DA,55.1592551,-1.6011333,Co-op location-services API,Food,True,,,False,False
CG-104090-0000,Co-operative Group,104090-0000,4090.0,Pegswood - Morpeth Road,The Co-operative Group,Morpeth Road,Morpeth,Northumberland,NE61 6RE,55.1809174,-1.6487934,Co-op location-services API,Food,True,Pegswood,,False,False
CG-105288-0000,Co-operative Group,105288-0000,5288.0,Ashington - Remscheid Way,The Co-operative Group,Remscheid Way,Ashington,Northumberland,NE63 8UJ,55.1724037,-1.5721069,Co-op location-services API,Food,True,,,False,False
CG-103743-0000,Co-operative Group,103743-0000,3743.0,Ashington - Newbiggin Road,The Co-operative Group,Newbiggin Road,Ashington,Northumberland,NE63 0XE,55.17074127020593,-1.5466302278988475,Co-op location-services API,Food,True,,,False,False
CG-107509-0000,Co-operative Group,107509-0000,7509.0,Moffat - Holme Street,The Co-operative Group,Holme Street,Moffat,Dumfries And Galloway,DG10 9EP,55.329822,-3.443531,Co-op location-services API,Food,True,Station Yard,,False,False
CG-104791-0000,Co-operative Group,104791-0000,4791.0,Dalmellington - Church Hill,The Co-operative Group,2 Churchill,Dalmellington,East Ayrshire,KA6 7QP,55.3242659,-4.3967578,Co-op location-services API,Food,True,High Main Street,,False,False
CG-106565-0000,Co-operative Group,106565-0000,6565.0,Newbiggin Central - Front Street,The Co-operative Group,85-87 Front Street,Newbiggin-By-The-Sea,Northumberland,NE64 6AD,55.1857556,-1.509129,Co-op location-services API,Food,True,,,False,False
CG-104758-0000,Co-operative Group,104758-0000,4758.0,Castlederg - High Street,The Co-operative Group,1-3 High Street,Castlederg,Derry City And Strabane,BT81 7AB,54.7091254,-7.5924068,Co-op location-services API,Food,True,,,False,False
CG-105656-0000,Co-operative Group,105656-0000,5656.0,Ellington - Lynemouth Road,The Co-operative Group,Primrose Way,Morpeth,Northumberland,NE61 5BR,55.219551944444,-1.558611944444,Co-op location-services API,Food,True,Saxon Vale  Ellington,,False,False
CG-107998-0000,Co-operative Group,107998-0000,7998.0,Widdrington - Ulgham,The Co-operative Group,Widdrington Station,Morpeth,Northumberland,NE61 5ND,55.2412792,-1.6172289,Co-op location-services API,Food,True,Ulgham,,False,False
CG-103643-0000,Co-operative Group,103643-0000,3643.0,Maybole - Kirkoswald Road,The Co-operative Group,51 Kirkoswald Road,Maybole,South Ayrshire,KA19 8BN,55.35055797933813,-4.6931828,Co-op location-services API,Food,True,,,False,False
CG-106231-0000,Co-operative Group,106231-0000,6231.0,Rothbury - Town Foot,The Co-operative Group,Town Foot,Morpeth,Northumberland,NE65 7SL,55.310091485403326,-1.9090984545284324,Co-op location-services API,Food,True,Rothbury,,False,False
CG-105709-0000,Co-operative Group,105709-0000,5709.0,Hadston - Hadston Road,The Co-operative Group,Hadston Estate,Morpeth,Northumberland,NE65 9YF,55.294243,-1.603398,Co-op location-services API,Food,True,Unit 7  The Precinct,,False,False
CG-104603-0000,Co-operative Group,104603-0000,4603.0,Ballycastle - The Diamond,The Co-operative Group,8-9 The Diamond,Ballycastle,Causeway Coast And Glens,BT54 6AW,55.2007074,-6.250216099999999,Co-op location-services API,Food,True,,,False,False
CG-108808-0000,Co-operative Group,108808-0000,8808.0,Alloway - Dunure Road,The Co-operative Group,Dunure Road,Ayr,South Ayrshire,KA7 4HY,55.43223,-4.659933,Co-op location-services API,Food,True,Alloway,,False,False
CG-108879-0000,Co-operative Group,108879-0000,8879.0,Ayr - Sandgate,The Co-operative Group,65 Sandgate,Ayr,South Ayrshire,KA7 1AA,55.4626907,-4.6337551,Co-op location-services API,Food,True,,,False,False
CG-108725-0000,Co-operative Group,108725-0000,8725.0,Jedburgh - High Street,The Co-operative Group,High Street,Jedburgh,Scottish Borders,TD8 6DQ,55.4791825,-2.5543311,Co-op location-services API,Food,True,,,False,False
CG-104736-0000,Co-operative Group,104736-0000,4736.0,Bushmills - Lower Main Street,The Co-operative Group,37 Lower Main Street,Bushmills,Causeway Coast And Glens,BT57 8QA,55.206725,-6.523844,Co-op location-services API,Food,True,,,False,False
CG-107838-0000,Co-operative Group,107838-0000,7838.0,Alnwick - Victoria Terrace,The Co-operative Group,Victoria Terrace,Alnwick,Northumberland,NE66 1RF,55.407059,-1.698502,Co-op location-services API,Lunar,True,,,False,False
CG-107311-0000,Co-operative Group,107311-0000,7311.0,Mauchline - Loudoun Street,The Co-operative Group,43-51 Loudoun Street,Mauchline,East Ayrshire,KA5 5BE,55.5150595,-4.3809764,Co-op location-services API,Food,True,,,False,False
CG-106252-0000,Co-operative Group,106252-0000,6252.0,Selkirk - 115 High Street,The Co-operative Group,115 - 117 High Street,Selkirk,Scottish Borders,TD7 4JX,55.54881716732604,-2.838933447551028,Co-op location-services API,Food,True,,,False,False
CG-104363-0000,Co-operative Group,104363-0000,4363.0,Longhoughton - Burnside,The Co-operative Group,Burnside,Alnwick,Northumberland,NE66 3JQ,55.4323197,-1.6173174,Co-op location-services API,Food,True,Longhoughton,,False,False
CG-104746-0000,Co-operative Group,104746-0000,4746.0,Campbeltown - Millknowe Road,The Co-operative Group,Rieclachan,Campbeltown,Argyll And Bute,PA28 6EX,55.426956,-5.609784,Co-op location-services API,Food,True,Longrow,,False,False
CG-105339-0000,Co-operative Group,105339-0000,5339.0,Symington - Main Street,The Co-operative Group,Main Street,Kilmarnock,South Ayrshire,KA1 5QE,55.550527777778,-4.568305555556,Co-op location-services API,Lunar,True,Symington,,False,False
CG-107700-0000,Co-operative Group,107700-0000,7700.0,Troon - Dundonald Road,The Co-operative Group,155 Dundonald Road,Troon,South Ayrshire,KA10 7AY,55.54605079999999,-4.634452199999999,Co-op location-services API,Food,True,Muirhead,,False,False
CG-108737-0000,Co-operative Group,108737-0000,8737.0,Newton St Boswells - Station Yard,The Co-operative Group,Station Yard,Melrose,Scottish Borders,TD6 0PP,55.576913,-2.6717501,Co-op location-services API,Food,True,Newtown St Boswells,,False,False
CG-105869-0000,Co-operative Group,105869-0000,5869.0,Isle of Arran - Lamlash Main Street,The Co-operative Group,Main Street,Isle Of Arran,North Ayrshire,KA27 8LX,55.5324479,-5.1294635,Co-op location-services API,Food,True,Lamlash,,False,False
CG-104642-0000,Co-operative Group,104642-0000,4642.0,Biggar - Market Road,The Co-operative Group,Old Auction Market,Biggar,South Lanarkshire,ML12 6BW,55.6231918,-3.5233799,Co-op location-services API,Food,True,Old Station Road,,False,False
CG-105390-0000,Co-operative Group,105390-0000,5390.0,Galston - Henrietta Street,The Co-operative Group,Henrietta Street,GALSTON,East Ayrshire,KA4 8HQ,55.600749,-4.378705,Co-op location-services API,Food,True,,,False,False
CG-105287-0000,Co-operative Group,105287-0000,5287.0,Melrose - High Street,The Co-operative Group,High Street,Melrose,Scottish Borders,TD6 9RU,55.5983301,-2.7212598,Co-op location-services API,Food,True,,,False,False
CG-108723-0000,Co-operative Group,108723-0000,8723.0,Innerleithen - Peebles Road,The Co-operative Group,Peebles Road,Innerleithen,Scottish Borders,EH44 6QZ,55.617377,-3.0669112,Co-op location-services API,Food,True,,,False,False
CG-105088-0000,Co-operative Group,105088-0000,5088.0,Hurlford - Academy Street,The Co-operative Group,2 Academy Street,Kilmarnock,East Ayrshire,KA1 5BU,55.60002249999999,-4.4544171,Co-op location-services API,Food,True,Hurlford,,False,False
CG-108853-0000,Co-operative Group,108853-0000,8853.0,Darvel - East Main Street,The Co-operative Group,23 East Main Street,Darvel,East Ayrshire,KA17 0HR,55.60987249999999,-4.28053,Co-op location-services API,Food,True,,,False,False
CG-104176-0000,Co-operative Group,104176-0000,4176.0,Wooler - Market Place,The Co-operative Group,10 Market Place,Wooler,Northumberland,NE71 6LH,55.5455327,-2.0143144,Co-op location-services API,Food,True,,,False,False
CG-108970-0000,Co-operative Group,108970-0000,8970.0,Kelso - Roxburgh Street,The Co-operative Group,26 Roxburgh Street,Kelso,Scottish Borders,TD5 7DH,55.59850400000001,-2.434923,Co-op location-services API,Food,True,,,False,False
CG-107373-0000,Co-operative Group,107373-0000,7373.0,Dreghorn - Townfoot,The Co-operative Group,96 Townfoot,Irvine,North Ayrshire,KA11 4EZ,55.60733579999999,-4.6223668,Co-op location-services API,Food,True,Dreghorn,,False,False
CG-108726-0000,Co-operative Group,108726-0000,8726.0,Kelso - High Croft,The Co-operative Group,Highcroft,Kelso,Scottish Borders,TD5 7NB,55.6066752,-2.4362574,Co-op location-services API,Food,True,,,False,False
CG-104699-0000,Co-operative Group,104699-0000,4699.0,Isle of Arran - Brodick Shore St,The Co-operative Group,2 Shore Street,Brodick,North Ayrshire,KA27 8AG,55.5763522,-5.1425675,Co-op location-services API,Food,True,,,False,False
CG-105805-0000,Co-operative Group,105805-0000,5805.0,Irvine - Caldon Road,The Co-operative Group,46 Caldon Road,Irvine,North Ayrshire,KA12 0RH,55.6230501,-4.6612746,Co-op location-services API,Food,True,,,False,False
CG-107480-0000,Co-operative Group,107480-0000,7480.0,Isle of Arran - Invercloy Main St,The Co-operative Group,Main Street,Isle of Arran,North Ayrshire,KA27 8AN,55.5778239,-5.1508221,Co-op location-services API,Food,True,Brodick,,False,False
CG-105285-0000,Co-operative Group,105285-0000,5285.0,Blackwood - Carlisle Road,The Co-operative Group,75 Carlisle Road,Lanark,South Lanarkshire,ML11 9RZ,55.67347,-3.925876,Co-op location-services API,Lunar,True,Blackwood,,False,False
CG-109102-0000,Co-operative Group,109102-0000,9102.0,Kilwinning - Main Street,The Co-operative Group,160-166 Main Street,Kilwinning,North Ayrshire,KA13 6EE,55.6538546,-4.7009727,Co-op location-services API,Food,True,,,False,False
CG-105999-0000,Co-operative Group,105999-0000,5999.0,Carnwath - Main Street,The Co-operative Group,79 Main Street,Lanark,South Lanarkshire,ML11 8HH,55.7005369,-3.6252733,Co-op location-services API,Lunar,True,Carnwath,,False,False
CG-106836-0000,Co-operative Group,106836-0000,6836.0,Stonehouse - King Street,The Co-operative Group,46-48 King Street,Larkhall,South Lanarkshire,ML9 3EF,55.6978778,-3.983377400000001,Co-op location-services API,Food,True,Stonehouse,,False,False
CG-107251-0000,Co-operative Group,107251-0000,7251.0,Belford - West Street,The Co-operative Group,West Street,Belford,Northumberland,NE70 7QE,55.5981187,-1.8298595,Co-op location-services API,Food,True,,,False,False
CG-106832-0000,Co-operative Group,106832-0000,6832.0,Stewarton - Main Street,The Co-operative Group,21 Main St,Kilmarnock,East Ayrshire,KA3 5BS,55.68044829999999,-4.5146221,Co-op location-services API,Lunar,True,Stewarton,,False,False
CG-106745-0000,Co-operative Group,106745-0000,6745.0,Seahouses - Main Street,The Co-operative Group,41 Main Street,Seahouses,Northumberland,NE68 7RF,55.5807642,-1.6543948,Co-op location-services API,Food,True,,,False,False
CG-108706-0000,Co-operative Group,108706-0000,8706.0,Coldstream - High Street,The Co-operative Group,34 High St,Coldstream,Scottish Borders,TD12 4AS,55.6502983,-2.2549137,Co-op location-services API,Food,True,,,False,False
CG-105879-0000,Co-operative Group,105879-0000,5879.0,Larkhall - Union Street,The Co-operative Group,118 Union Street,Larkhall,South Lanarkshire,ML9 1EF,55.73820310000001,-3.9738017,Co-op location-services API,Food,True,,,False,False
CG-107769-0000,Co-operative Group,107769-0000,7769.0,West Kilbride - Ritchie Street,The Co-operative Group,12 Ritchie Street,West Kilbride,North Ayrshire,KA23 9AL,55.6942976,-4.858966299999999,Co-op location-services API,Food,True,,,False,False
